story_id,condition,story_text,self_used_ai,assist_idea0,assist_idea1,assist_idea2,assist_idea3,assist_idea4,self_own_ideas,self_novel,self_original,self_rare,self_appropriate,self_feasible,self_publishable,self_profit,self_enjoyed,self_badly_written,self_boring,self_funny,self_twist,self_future,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,dat_words,DAT_score,age,gender,education,employment,ai_used_actual
ded6cd39-1862-4649-af01-cd0d38586054,human_1AI,"The six looked out at the horizon as it seemed to be full circles of many rainbows moving around them.  Not a sound could be heard except the panicked breathing of six extremely scared children who felt like life had taken their world from them.  It had.  The ground they stood on was a totally alien substance.  The air they breathed felt fresh, almost tasty, and cold.  As their hearts started to beat faster and faster, the shape in the rainbow appeared to move closer to the little group.  Their eyes started to dart from the rainbow, to the strange shape, advancing without moving, to  each other.  There was nowhere to run.",1.0,1.0,,,,,1.0,9.0,9.0,9.0,8.0,8.0,5.0,50,7,8,2,1,6,1,water,desk,paper,orange,dress,sleep,cow,fan,sun,photo,"['water', 'desk', 'paper', 'orange', 'dress', 'sleep', 'cow', 'fan', 'sun', 'photo']",,64,Female,A levels,Unemployed not looking for work,1
08605b08-d2d6-477f-90da-eabbd616bb94,human_1AI,The young lads embarked on a adventure onboard their boat. They came across a storm soon after. They stayed afloat with luck on their side. The day after they saw an uninhabitated island where they landed. They explored this mysterious island of beauty. They will remember this adventure in to their old age and reminice.  The experience will prepare for more adventures in their lives. This will be a good start to more adventures to follow.,1.0,2.0,,,,,9.0,1.0,1.0,1.0,1.0,1.0,1.0,50,1,1,9,1,1,1,BOY,GIRL,WRONG,RIGHT,NIGHT,DAY,GAS,LIQUID,SOBER,DRUNK,"['BOY', 'GIRL', 'WRONG', 'RIGHT', 'NIGHT', 'DAY', 'GAS', 'LIQUID', 'SOBER', 'DRUNK']",,65,Male,Undergraduate degree,Retired,1
4c88b4d8-0718-47ba-b497-80aa8e70405d,human_5AI,"The three teens had been on an adventure course the previous week and to this end had found themselves embarking on a voyage in a small dinghy from a private jetty belonging to the father of one of them (Raffie). It was after midnight and the moon lit them up as they pushed off excitedly. Shap, who was the natural leader  looked at his compass confidently and steered north west, not noticing something brushing his oar lightly. After 20 minutes or so, a fin appeared alongside them, dipping occasionally. Noticing it, Lara, the youngest, clutched at her brother Finn, nearly knocking him out of the boat in fright. The panic was contagious as everyone started standing up and knocking into each other, pointing and shouting. Raffie and Shap quickly turned the boat and began to head for shore but the fin turned with them and followed ominously. Picking up the pace, the boys paddled furiously and made for shore as fast as they could.",1.0,2.0,,,,,8.0,1.0,2.0,1.0,8.0,1.0,1.0,92,7,3,5,1,1,1,cat,slipper,television,garden,mascara,helicopter,blemish,character,diary,frog,"['cat', 'slipper', 'television', 'garden', 'mascara', 'helicopter', 'blemish', 'character', 'diary', 'frog']",,51,Female,Undergraduate degree,Employed full time,1
f56b29de-e725-4250-bd56-550ee975ec89,human_5AI,"Whilst taking a spaceship to venture into an unknown orbit we had to make an emergency landing. This planet was bright and cheery and hopefully there would be life. We walked through lovely forests with trees so big you couldn’t imagine. It was quite eerie though, far too silent. Yet there must be some sort of life. We kept walking and stumbled across a beautiful waterfall. But this waterfall was something I had never seen   Before. Colors you wouldn’t imagine. This is where a journey begins",0.0,,,,,,9.0,7.0,8.0,5.0,8.0,8.0,4.0,50,7,7,3,2,8,3,Table,Chair,Kettle,Plate,Saucepan,Vase,Ornament,Bed,Fan,Television,"['Table', 'Chair', 'Kettle', 'Plate', 'Saucepan', 'Vase', 'Ornament', 'Bed', 'Fan', 'Television']",,56,Female,Less than A levels,Employed part time,0
7c1f842c-eaac-4cb0-b479-56ab375eb0a4,human,"Ok, I'm not exactly Bear Grylls or whatever his name is - how the heck am I supposed to survive out here? Is it because his name is 'Bear' that he gets to thrive in these sh***y conditions? Maybe I should think of myself as a 'Forrest' to psychologically up my game... Forrest: that is my new name, now, and I'm ready to face anything. Wait, wasn't he ret- intellectually challenged in that movie? Plan B: I'm River.",0.0,,,,,,7.0,3.0,3.0,3.0,3.0,2.0,2.0,50,9,2,5,6,1,2,candle,dog,school,crop-top,onion ring,desk,wifi,noise,tie,googly eyes,"['candle', 'dog', 'school', 'crop-top', 'onion ring', 'desk', 'wifi', 'noise', 'tie', 'googly eyes']",,33,Female,A levels,Employed part time,0
a6d79eec-baff-45fd-962e-ffce6f909692,human_1AI,"Deep in the heart of the dense jungle, a group of adventurous friends embarked on a thrilling expedition. Their eyes widened as they stepped onto the untrodden path, surrounded by towering emerald trees. The symphony of exotic birdcalls echoed through the air, enchanting their senses. They followed the winding trail, their hearts pounding with anticipation. As they ventured deeper, the dense foliage seemed to whisper ancient secrets, awakening their curiosity. Suddenly, they stumbled upon a hidden waterfall, its cascading waters shimmering in the dappled sunlight. They marveled at it's beauty, feeling the refreshing mist on their faces. With newfound energy, they continued their journey, eager to uncover the jungles mysteries and create memories that would last a lifetime. ",0.0,,,,,,7.0,7.0,8.0,6.0,8.0,9.0,9.0,50,9,8,7,1,5,7,elephant,sunshine,democracy,guitar,thunder,wisdom,ocean,bicycle,laughter,mountain,"['elephant', 'sunshine', 'democracy', 'guitar', 'thunder', 'wisdom', 'ocean', 'bicycle', 'laughter', 'mountain']",,26,Male,Vocational training,Employed full time,0
45a6c2ee-e4d1-4de4-97ae-68358cd61b78,human_1AI,"Three friends embark on a thrilling adventure to a distant, unfamiliar plane. Amidst alien landscapes and unknown dangers, they unlock an ancient secret, revealing the planet's hidden connection to Earth's history. The secret involves the discovery of a completely new species, not dissimilar to the human species. Their newfound knowledge ultimately transforms life on both worlds, forever cementing their bond across galaxies. All three friends go through their own journey as they explore and discover this new unfamiliar planet. At times, this causes friction between them but their friendship is strong and survive a lot. They face dangers and uncertainties, but their sense of adventure pulls them through. They have interesting times ahead of them!",0.0,,,,,,3.0,5.0,3.0,3.0,8.0,2.0,2.0,50,5,8,2,2,7,5,apple,computer,car,wood,drill,machine,racket,sand,paper,level,"['apple', 'computer', 'car', 'wood', 'drill', 'machine', 'racket', 'sand', 'paper', 'level']",,31,Female,Undergraduate degree,Employed full time,0
863d7eaf-eb05-4d14-8804-6123d8c04d86,human,"Many years into the future, a new planet was discovered. The planet was very far away, and not many people knew of its existence. When the first colonists started to arrive there, it was still very wild and dangerous. Despite the danger, many people were drawn to there in pursuit of wealth and adventure. Many others were trying to escape into the unknown wilderness. The rapid advancement of technology had improved many aspects of society on paper, but left some people disillusioned with their lives. These people wanted to return to a more primitive and meaningful way of life. The newly discovered remote planet provided many with the opportunity.",0.0,,,,,,7.0,3.0,3.0,2.0,7.0,6.0,7.0,50,6,5,3,2,2,3,wheelchair,warmth,destiny,tree,dragon,light,computer,gnome,car,magnet,"['wheelchair', 'warmth', 'destiny', 'tree', 'dragon', 'light', 'computer', 'gnome', 'car', 'magnet']",,33,Male,Postgraduate Master's degree,Unemployed looking for work,0
f2d658e2-90c4-4942-813d-f4c063b84c93,human,"Oh my god, I need to tell you about my trip.   So, my mom said I could have the day off school to go anywhere I liked.   Of course I picked the amazing planet of The Brink! I was so excited, I couldn't wait to try their upside down drinks and multi flavour cakes.   I had a brilliant but weird day, I can't wait to show you the photos!   The air was different and the water was pink, what can I say, it was up there with one of the best days of my life!   I will have to take you to meet the eccentric people that live there.   We will go together one day.",0.0,,,,,,6.0,4.0,4.0,3.0,6.0,2.0,1.0,50,6,3,6,2,2,2,carpet,mouse,shock,moon,laugh,blue,triangle,circus,weather,rain,"['carpet', 'mouse', 'shock', 'moon', 'laugh', 'blue', 'triangle', 'circus', 'weather', 'rain']",,45,Female,A levels,Employed part time,0
36d90373-ec55-4305-996f-5ab6bebec191,human_5AI,"The commander is the first to exit the ship, as a prideful man, he is always the first to put himself in danger. His 2 colleagues follow him hesitantly, this is the first planet they've encountered that other alien life has been  present. They see fields of a soft teal, the texture all wrong to be grass, and what they think to be trees off into the distance, bundled together like a dense forest.   ""It's not every day you get to see a view like that."" One of the crewmates stated, eyes grazing over to the distance in awe. She ran her hands through the teal fields of the mysterious plant life, pollen picking up to the grips of her fingerprints.   They walked until they met the forests entrance, where the commander made sure his crew expected to be ready for anything. Before they could continue their venture, a rythmic heart-beat sound was heard, distant but loud enough to vibrate the ground they stood on.",1.0,9.0,,,,,7.0,6.0,2.0,3.0,8.0,7.0,7.0,50,8,5,2,2,6,1,Hat,Teeth,Vase,lightbulb,screen,mirror,werewolf,fear,women,street,"['Hat', 'Teeth', 'Vase', 'lightbulb', 'screen', 'mirror', 'werewolf', 'fear', 'women', 'street']",,21,Other (please specify below),A levels,Student,1
fdd506b9-5dab-4008-8719-786ba25bd600,human,"The forest was so dense, the vegetation making it impossible to see more than a few feet in front of you. Apart from the sounds of my feet on the jungle floor rustling leaves and snapping twigs it was eerily quiet. I am not alone, I can feel something or someone looking at me, the hairs on the back of my neck tingle sending a shiver down my spine. A shrill shriek makes me jump, all of a sudden the jungle is full of noise, a deafening roar surrounds me. I panic and break into a run, tripping over the undergrowth, crashing to the ground. Head spinning, I open my eyes, crouched in front of me is a Tiger, eyes gleaming, mouth opening. Panic sets in, there is no escape, this magnificent beast is poised and ready to pounce. I hear a scream, briefly wondering where the noise is coming from before I realise that it is me.",0.0,,,,,,9.0,2.0,2.0,2.0,6.0,3.0,3.0,50,7,5,3,1,1,2,Afternoon,Advertisement,Flower,Furniture,Garage,Hamburger,Candle,Animal,Hair,Dinner,"['Afternoon', 'Advertisement', 'Flower', 'Furniture', 'Garage', 'Hamburger', 'Candle', 'Animal', 'Hair', 'Dinner']",,48,Female,Undergraduate degree,Employed full time,0
3330f40e-23dc-42c2-9cb9-716eb37faaa3,human,They tightened up their seat belts as the spaceship dodged the incoming rain of falling objects. Why is it that the rain of stones is at it's season again. It will be like this for the next four weeks. The roofs of the houses will be filled with holes and dents again. But Wade is happy his underground refuge is already finished. That's where they're going right now. He is with his family and friends. His pet dog is with him also.,0.0,,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,76,9,9,1,4,7,1,dog,tree,sea,boat,sky,planet,system,binary,sponge,beak,"['dog', 'tree', 'sea', 'boat', 'sky', 'planet', 'system', 'binary', 'sponge', 'beak']",,53,Male,Undergraduate degree,Employed full time,0
